trade_date,vix7,vix7_mode,vix7_d1,vix7_d2,vix7_code1,vix7_code2,vix14,vix14_mode,vix14_d1,vix14_d2,vix14_code1,vix14_code2,vix30,vix30_mode,vix30_d1,vix30_d2,vix30_code1,vix30_code2,n_expiry_used,n_expiry_near,n_expiry_near_ok,dte_near,F_near,K0_near,ba_ratio,strip_min,expiry_src,warnings,vix7_span,vix14_span,vix30_span,close_0050
2022-02-07,18.63212929150667,interp,2.0,9.0,202202W2,202202,19.47156445132076,interp,9.0,37.0,202202,202203,20.17514400581512,interp,9.0,37.0,202202,202203,6,4,3,2.0,17910.5,17900.0,0.4753681775740599,48.0,empirical,202202W1(d0):dte=0 < 1,7.0,28.0,28.0,35.882380068910685
2022-02-08,16.647787029766224,interp,1.0,8.0,202202W2,202202,18.06859309436921,interp,8.0,36.0,202202,202203,18.99786762021117,interp,8.0,36.0,202202,202203,6,3,3,1.0,17947.5,17900.0,0.4063583475348181,52.0,empirical,,7.0,28.0,28.0,36.03367611979857
2022-02-09,13.298602879785218,exact,7.0,7.0,202202,202202,15.765891284777693,interp,7.0,35.0,202202,202203,16.935433929378203,interp,7.0,35.0,202202,202203,5,3,2,7.0,18166.0,18150.0,0.5207134637514385,77.0,empirical,202202W2(d0):dte=0 < 1,0.0,28.0,28.0,36.15975616220515
2022-02-10,13.358077534987414,interp,6.0,34.0,202202,202203,15.201641346228351,interp,6.0,34.0,202202,202203,16.098782164705046,interp,6.0,34.0,202202,202203,5,2,2,6.0,18335.5,18300.0,0.5092191758858425,77.0,empirical,,28.0,28.0,28.0,36.57582030214684
2022-02-11,15.90158181107434,interp,5.0,33.0,202202,202203,16.94636673133615,interp,5.0,33.0,202202,202203,17.478067229689557,interp,5.0,33.0,202202,202203,5,2,2,5.0,18271.5,18250.0,0.4158973556563917,77.0,empirical,,28.0,28.0,28.0,36.55060429366552
2022-02-14,21.333554274059395,interp,2.0,30.0,202202,202203,20.97322664559225,interp,2.0,30.0,202202,202203,20.778497094537983,exact,30.0,30.0,202203,202203,5,2,2,2.0,17975.5,17950.0,0.4989047097480832,77.0,empirical,,28.0,28.0,0.0,35.98324410283594
2022-02-15,21.62915658298508,interp,1.0,29.0,202202,202203,21.52348365361747,interp,1.0,29.0,202202,202203,21.379925977710133,interp,29.0,64.0,202203,202204,5,2,2,1.0,17955.0,17950.0,0.4557972148333594,77.0,empirical,,28.0,28.0,35.0,35.8193400477074
2022-02-16,15.508836885228858,exact,7.0,7.0,202202W4,202202W4,17.468465682994953,interp,7.0,28.0,202202W4,202203,18.3888506173144,interp,28.0,63.0,202203,202204,5,3,2,7.0,18245.0,18200.0,0.679035250463822,49.0,empirical,202202(d0):dte=0 < 1,0.0,21.0,35.0,36.41191624701829
2022-02-17,16.63873220506202,interp,6.0,27.0,202202W4,202203,18.405416556744072,interp,6.0,27.0,202202W4,202203,19.151289854865933,interp,27.0,62.0,202203,202204,6,2,2,6.0,18268.5,18250.0,0.5818181818181818,55.0,empirical,,21.0,21.0,35.0,36.437132255499606
2022-02-18,17.51396711410286,interp,5.0,26.0,202202W4,202203,18.87833009638343,interp,5.0,26.0,202202W4,202203,19.3891422703676,interp,26.0,61.0,202203,202204,6,2,2,5.0,18253.0,18250.0,0.5,55.0,empirical,,21.0,21.0,35.0,36.33626822157434
2022-02-21,19.845946697600485,interp,2.0,23.0,202202W4,202203,19.97723686424408,interp,2.0,23.0,202202W4,202203,19.922077114210268,interp,23.0,58.0,202203,202204,6,2,2,2.0,18239.5,18200.0,0.5376623376623376,55.0,empirical,,21.0,21.0,35.0,36.2606201961304
2022-02-22,23.16163351102088,interp,1.0,22.0,202202W4,202203,23.0529766211031,interp,1.0,22.0,202202W4,202203,22.27092008242392,interp,22.0,57.0,202203,202204,6,2,2,1.0,17915.0,17900.0,0.5103896103896104,55.0,empirical,,21.0,21.0,35.0,35.76890803074477
2022-02-23,15.332740234603062,exact,7.0,7.0,202203W1,202203W1,18.76537443331182,interp,7.0,21.0,202203W1,202203,19.900130361046585,interp,21.0,56.0,202203,202204,6,3,2,7.0,18074.5,18050.0,0.5667903525046382,49.0,empirical,202202W4(d0):dte=0 < 1,0.0,14.0,35.0,35.86977206467002
2022-02-24,24.80619356003656,interp,6.0,20.0,202203W1,202203,26.09605961570713,interp,6.0,20.0,202203W1,202203,24.54404361616109,interp,20.0,55.0,202203,202204,6,2,2,6.0,17532.5,17500.0,0.6419658772599949,51.0,empirical,,14.0,14.0,35.0,34.99981977206468
2022-02-25,20.99608221465955,interp,5.0,19.0,202203W1,202203,22.989953952027854,interp,5.0,19.0,202203W1,202203,22.73647392906074,interp,19.0,54.0,202203,202204,6,2,2,5.0,17637.5,17600.0,0.6106612685560053,57.0,empirical,,14.0,14.0,35.0,34.92417174662073
2022-03-01,21.591446224228147,interp,1.0,15.0,202203W1,202203,21.71365976183993,interp,1.0,15.0,202203W1,202203,21.46009734561818,interp,15.0,50.0,202203,202204,6,2,2,1.0,17930.0,17900.0,0.5107962213225371,57.0,empirical,,14.0,14.0,35.0,35.41588391200636
2022-03-02,19.14332089325537,exact,7.0,7.0,202203W2,202203W2,21.47573844271796,exact,14.0,14.0,202203,202203,21.65650628779873,interp,14.0,49.0,202203,202204,6,3,2,7.0,17860.5,17850.0,0.6201582105837424,47.0,empirical,202203W1(d0):dte=0 < 1,0.0,0.0,35.0,35.21415584415585
2022-03-03,18.703796202462737,interp,6.0,13.0,202203W2,202203,20.29929729544141,interp,13.0,48.0,202203,202204,20.7185395887591,interp,13.0,48.0,202203,202204,6,2,2,6.0,17949.5,17900.0,0.5290423861852434,49.0,empirical,,7.0,35.0,35.0,35.28980386959979
2022-03-04,23.15281930007164,interp,5.0,12.0,202203W2,202203,24.45744467717452,interp,12.0,47.0,202203,202204,23.114329529712748,interp,12.0,47.0,202203,202204,6,2,2,5.0,17695.5,17650.0,0.5705128205128205,51.0,empirical,,7.0,35.0,35.0,34.91156374238007
2022-03-07,34.182165344427354,interp,2.0,9.0,202203W2,202203,30.408507160757807,interp,9.0,44.0,202203,202204,26.67713593548203,interp,9.0,44.0,202203,202204,6,2,2,2.0,17100.5,17100.0,0.6442912433478472,53.0,empirical,,7.0,35.0,35.0,33.78945136496157
2022-03-08,33.335257997257465,interp,1.0,8.0,202203W2,202203,29.69350816942571,interp,8.0,43.0,202203,202204,26.82926822007968,interp,8.0,43.0,202203,202204,6,2,2,1.0,16762.0,16750.0,0.4595137633112316,63.0,empirical,,7.0,35.0,35.0,33.0707951232441
2022-03-09,25.11357782217437,exact,7.0,7.0,202203,202203,24.693837296702853,interp,7.0,42.0,202203,202204,24.467031534680142,interp,7.0,42.0,202203,202204,5,2,1,7.0,16951.5,16950.0,0.5054945054945055,91.0,empirical,202203W2(d0):dte=0 < 1,0.0,35.0,35.0,33.41121123774185
2022-03-10,22.951464199209635,interp,6.0,41.0,202203,202204,22.80653359088391,interp,6.0,41.0,202203,202204,22.728859394813245,interp,6.0,41.0,202203,202204,5,1,1,6.0,17437.0,17400.0,0.5053763440860215,93.0,empirical,,35.0,35.0,35.0,34.38202756427246
2022-03-11,23.840393685321303,interp,5.0,40.0,202203,202204,23.744268460539907,interp,5.0,40.0,202203,202204,23.692842210441963,interp,5.0,40.0,202203,202204,5,2,2,5.0,17222.0,17200.0,0.598343685300207,69.0,empirical,,35.0,35.0,35.0,33.890315398886834
2022-03-14,24.45651075892112,interp,2.0,37.0,202203,202204,24.058035450232456,interp,2.0,37.0,202203,202204,23.842792419872527,interp,2.0,37.0,202203,202204,5,2,2,2.0,17239.5,17200.0,0.5975303164744159,69.0,empirical,,35.0,35.0,35.0,33.890315398886834
2022-03-15,25.536242319794468,interp,1.0,36.0,202203,202204,25.203739472360848,interp,1.0,36.0,202203,202204,25.02459822316519,interp,1.0,36.0,202203,202204,5,2,2,1.0,16884.5,16850.0,0.5715025140490979,69.0,empirical,,35.0,35.0,35.0,33.19687516565068
2022-03-16,24.81630931569989,exact,7.0,7.0,202203W4,202203W4,24.36822623369193,interp,7.0,35.0,202203W4,202204,24.125846003041453,interp,7.0,35.0,202203W4,202204,5,3,2,7.0,16983.0,16950.0,0.75,46.0,empirical,202203(d0):dte=0 < 1,0.0,28.0,28.0,33.335563212297906
2022-03-17,19.63514269509199,interp,6.0,34.0,202203W4,202204,20.43443337734524,interp,6.0,34.0,202203W4,202204,20.848195640821785,interp,6.0,34.0,202203W4,202204,6,2,2,6.0,17472.5,17400.0,0.7971014492753623,46.0,empirical,,28.0,28.0,28.0,34.394635568513124
2022-03-18,19.489248205797978,interp,5.0,33.0,202203W4,202204,20.2311576949753,interp,5.0,33.0,202203W4,202204,20.6159286210096,interp,5.0,33.0,202203W4,202204,6,2,2,5.0,17427.0,17400.0,0.6971777269260107,57.0,empirical,,28.0,28.0,28.0,34.31898754306918
2022-03-21,19.690095399234988,interp,2.0,30.0,202203W4,202204,19.604007555050423,interp,2.0,30.0,202203W4,202204,19.55793909793345,exact,30.0,30.0,202204,202204,6,2,2,2.0,17519.0,17500.0,0.6526736631684158,58.0,empirical,,28.0,28.0,0.0,34.54593161940101
2022-03-22,18.17541648267576,interp,1.0,29.0,202203W4,202204,18.21145629848553,interp,1.0,29.0,202203W4,202204,18.35997109422757,interp,29.0,57.0,202204,202205,6,2,2,1.0,17552.5,17550.0,0.5322463768115943,60.0,empirical,,28.0,28.0,28.0,34.495499602438386
2022-03-23,14.2435884934724,exact,7.0,7.0,202203W5,202203W5,15.674383751671057,interp,7.0,28.0,202203W5,202204,16.67439838798204,interp,28.0,56.0,202204,202205,6,3,2,7.0,17727.0,17700.0,0.667572463768116,48.0,empirical,202203W4(d0):dte=0 < 1,0.0,21.0,28.0,34.82330771269547
2022-03-24,14.459942213977907,interp,6.0,27.0,202203W5,202204,15.896104347286274,interp,6.0,27.0,202203W5,202204,17.02902888897368,interp,27.0,55.0,202204,202205,6,2,2,6.0,17693.5,17650.0,0.5857023411371238,52.0,empirical,,21.0,21.0,28.0,34.79809170421416
2022-03-25,14.943833903045508,interp,5.0,26.0,202203W5,202204,16.098552856340593,interp,5.0,26.0,202203W5,202204,17.22532179439283,interp,26.0,54.0,202204,202205,6,2,2,5.0,17647.5,17600.0,0.5494704570791528,52.0,empirical,,21.0,21.0,28.0,34.84852372117678
2022-03-28,17.713072612712313,interp,2.0,23.0,202203W5,202204,17.73669752248434,interp,2.0,23.0,202203W5,202204,18.47228135162148,interp,23.0,51.0,202204,202205,6,2,2,2.0,17459.0,17450.0,0.5278706800445931,52.0,empirical,,21.0,21.0,28.0,34.47028359395706
2022-03-29,16.079183994263044,interp,1.0,22.0,202203W5,202204,16.174680686844845,interp,1.0,22.0,202203W5,202204,17.30350733657693,interp,22.0,50.0,202204,202205,6,2,2,1.0,17563.75,17550.0,0.4495488105004102,53.0,empirical,,21.0,21.0,28.0,34.50810760667903
2022-03-30,12.847580926973812,exact,7.0,7.0,202204W1,202204W1,14.982241387494083,interp,7.0,21.0,202204W1,202204,16.55973811286875,interp,21.0,49.0,202204,202205,6,3,2,7.0,17757.0,17750.0,0.5726116533569949,49.0,empirical,202203W5(d0):dte=0 < 1,0.0,14.0,28.0,34.93677975086139
2022-03-31,13.78333234275303,interp,6.0,20.0,202204W1,202204,15.779449035236995,interp,6.0,20.0,202204W1,202204,17.19240262503019,interp,20.0,48.0,202204,202205,6,2,2,6.0,17663.0,17650.0,0.4633579436696746,53.0,empirical,,14.0,14.0,28.0,34.82330771269547
2022-04-01,14.175320993464425,interp,5.0,19.0,202204W1,202204,16.363739594672808,interp,5.0,19.0,202204W1,202204,17.716963783281486,interp,19.0,47.0,202204,202205,6,2,2,5.0,17576.0,17550.0,0.4611703582171179,53.0,empirical,,14.0,14.0,28.0,34.53332361516035
2022-04-06,15.579487165527569,exact,7.0,7.0,202204W2,202204W2,17.012434980187315,exact,14.0,14.0,202204,202204,18.076095771811293,interp,14.0,42.0,202204,202205,6,3,2,7.0,17520.5,17500.0,0.5692934782608696,48.0,empirical,202204W1(d0):dte=0 < 1,0.0,0.0,28.0,34.35681155579115
2022-04-07,19.36334484895557,interp,6.0,13.0,202204W2,202204,20.02944054920236,interp,13.0,41.0,202204,202205,20.29522386408509,interp,13.0,41.0,202204,202205,6,2,2,6.0,17161.5,17150.0,0.5881159420289855,50.0,empirical,,7.0,28.0,28.0,33.73901934799895
2022-04-08,16.753729324703922,interp,5.0,12.0,202204W2,202204,18.02975988875387,interp,12.0,40.0,202204,202205,18.95668429793973,interp,12.0,40.0,202204,202205,6,3,3,5.0,17321.5,17300.0,0.5070738440303658,56.0,empirical,,7.0,28.0,28.0,33.928139411608804
2022-04-11,20.742542788263066,interp,2.0,9.0,202204W2,202204,20.60125258412255,interp,9.0,37.0,202204,202205,20.59474627485584,interp,9.0,37.0,202204,202205,6,3,3,2.0,17057.5,17050.0,0.494047619047619,56.0,empirical,,7.0,28.0,28.0,33.39860323350119
2022-04-12,20.88078371191796,interp,1.0,8.0,202204W2,202204,20.889315937264787,interp,8.0,36.0,202204,202205,20.92106239900121,interp,8.0,36.0,202204,202205,6,3,3,1.0,17017.0,17000.0,0.4785883894211086,59.0,empirical,,7.0,28.0,28.0,33.423819241982514
2022-04-13,16.60876412229884,exact,7.0,7.0,202204,202204,18.20457783572943,interp,7.0,35.0,202204,202205,19.000955556169146,interp,7.0,35.0,202204,202205,5,3,2,7.0,17317.5,17300.0,0.5277013392038158,69.0,empirical,202204W2(d0):dte=0 < 1,0.0,28.0,28.0,34.054219454015374
2022-04-14,16.869299322051713,interp,6.0,34.0,202204,202205,17.9346414096351,interp,6.0,34.0,202204,202205,18.47772579871012,interp,6.0,34.0,202204,202205,5,2,2,6.0,17298.0,17250.0,0.5589430894308943,69.0,empirical,,28.0,28.0,28.0,33.928139411608804
2022-04-15,18.57501484289292,interp,5.0,33.0,202204,202205,19.53886130664864,interp,5.0,33.0,202204,202205,20.03396102518728,interp,5.0,33.0,202204,202205,5,2,2,5.0,16980.0,16950.0,0.5322552138564863,69.0,empirical,,28.0,28.0,28.0,33.34817121653857
2022-04-18,21.605254170105145,interp,2.0,30.0,202204,202205,21.16316856232554,interp,2.0,30.0,202204,202205,20.92357063330178,exact,30.0,30.0,202205,202205,5,2,2,2.0,16883.0,16850.0,0.516260162601626,69.0,empirical,,28.0,28.0,0.0,33.171659157169366
2022-04-19,19.157705056445067,interp,1.0,29.0,202204,202205,19.086082795933887,interp,1.0,29.0,202204,202205,19.16415790898819,interp,29.0,57.0,202205,202206,5,2,2,1.0,17002.5,17000.0,0.4586170770036668,69.0,empirical,,28.0,28.0,28.0,33.28513119533528
2022-04-20,16.655377854874953,exact,7.0,7.0,202204W4,202204W4,17.71950142040957,interp,7.0,28.0,202204W4,202205,18.52545223371885,interp,28.0,56.0,202205,202206,5,3,2,7.0,17094.5,17050.0,0.6666666666666666,46.0,empirical,202204(d0):dte=0 < 1,0.0,21.0,28.0,33.44903525046382
2022-04-21,15.672124584314744,interp,6.0,27.0,202204W4,202205,16.4889598365393,interp,6.0,27.0,202204W4,202205,17.353022802994005,interp,27.0,55.0,202205,202206,6,2,2,6.0,17141.5,17100.0,0.6398550724637682,50.0,empirical,,21.0,21.0,28.0,33.47425125894514
2022-04-22,15.957408601116144,interp,5.0,26.0,202204W4,202205,16.83733864398399,interp,5.0,26.0,202204W4,202205,17.795158190878166,interp,26.0,54.0,202205,202206,6,2,2,5.0,17014.0,17000.0,0.5326086956521738,50.0,empirical,,21.0,21.0,28.0,33.18426716141002
2022-04-25,22.75963744022634,interp,2.0,23.0,202204W4,202205,21.70943690427365,interp,2.0,23.0,202204W4,202205,21.43632472120548,interp,23.0,51.0,202205,202206,6,2,2,2.0,16600.5,16600.0,0.6415942028985507,50.0,empirical,,21.0,21.0,28.0,32.59169096209913
2022-04-26,19.998687536705617,interp,1.0,22.0,202204W4,202205,19.751261868742816,interp,1.0,22.0,202204W4,202205,20.044953684793786,interp,22.0,50.0,202205,202206,6,2,2,1.0,16618.5,16600.0,0.4938225846305906,57.0,empirical,,21.0,21.0,28.0,32.59169096209913
2022-04-27,21.57306903975673,exact,7.0,7.0,202205W1,202205W1,21.674504285880307,interp,7.0,21.0,202205W1,202205,21.76292861813617,interp,21.0,49.0,202205,202206,6,3,2,7.0,16313.0,16300.0,0.621861604409063,46.0,empirical,202204W4(d0):dte=0 < 1,0.0,14.0,28.0,31.91085873310364
2022-04-28,21.30837767995618,interp,6.0,20.0,202205W1,202205,21.304064295874724,interp,6.0,20.0,202205W1,202205,21.29840030280796,interp,20.0,48.0,202205,202206,6,2,2,6.0,16404.0,16400.0,0.5826403326403327,52.0,empirical,,14.0,14.0,28.0,32.04954677975086
2022-04-29,18.77941221282657,interp,5.0,19.0,202205W1,202205,20.15943716494269,interp,5.0,19.0,202205W1,202205,20.61390308355628,interp,19.0,47.0,202205,202206,6,2,2,5.0,16598.0,16550.0,0.5797817047817049,52.0,empirical,,14.0,14.0,28.0,32.46561091969255
2022-05-03,22.665086485553296,interp,1.0,15.0,202205W1,202205,22.56383082015996,interp,1.0,15.0,202205W1,202205,22.0890395199042,interp,15.0,43.0,202205,202206,6,2,2,1.0,16501.0,16500.0,0.4932432432432432,52.0,empirical,,14.0,14.0,28.0,32.226058839120064
2022-05-04,20.31199564240355,exact,7.0,7.0,202205W2,202205W2,21.00882589956793,exact,14.0,14.0,202205,202205,21.197610137810404,interp,14.0,42.0,202205,202206,6,3,2,7.0,16539.0,16500.0,0.6186186186186187,45.0,empirical,202205W1(d0):dte=0 < 1,0.0,0.0,28.0,32.226058839120064
2022-05-05,15.992113801693495,interp,6.0,13.0,202205W2,202205,17.619206718147023,interp,13.0,41.0,202205,202206,18.98624590615924,interp,13.0,41.0,202205,202206,6,2,2,6.0,16698.0,16650.0,0.5924381828637147,47.0,empirical,,7.0,28.0,28.0,32.59169096209913
2022-05-06,20.92510842007972,interp,5.0,12.0,202205W2,202205,21.9267527900207,interp,12.0,40.0,202205,202206,21.935452519759245,interp,12.0,40.0,202205,202206,6,3,3,5.0,16370.5,16350.0,0.5547468822730147,49.0,empirical,,7.0,28.0,28.0,31.93607474158495
2022-05-09,25.70674838438272,interp,2.0,9.0,202205W2,202205,24.7533953531006,interp,9.0,37.0,202205,202206,24.070713509678367,interp,9.0,37.0,202205,202206,6,3,3,2.0,16050.5,16050.0,0.5519256702900892,51.0,empirical,,7.0,28.0,28.0,31.40653856347734
2022-05-10,23.382694695658586,interp,1.0,8.0,202205W2,202205,23.397254204932285,interp,8.0,36.0,202205,202206,23.41844951249375,interp,8.0,36.0,202205,202206,6,3,3,1.0,16067.5,16050.0,0.4778764179525117,57.0,empirical,,7.0,28.0,28.0,31.267850516830112
2022-05-11,22.26398041202364,exact,7.0,7.0,202205,202205,22.71584786451763,interp,7.0,35.0,202205,202206,22.953206785972416,interp,7.0,35.0,202205,202206,5,3,2,7.0,16007.5,16000.0,0.4824238128986534,83.0,empirical,202205W2(d0):dte=0 < 1,0.0,28.0,28.0,31.31828253379274
2022-05-12,25.88190420614947,interp,6.0,34.0,202205,202206,25.03140709775869,interp,6.0,34.0,202205,202206,24.565771752671484,interp,6.0,34.0,202205,202206,5,2,2,6.0,15629.5,15600.0,0.5156906696553657,83.0,empirical,,28.0,28.0,28.0,30.57441028359396
2022-05-13,20.826694010258382,interp,5.0,33.0,202205,202206,21.37924459865519,interp,5.0,33.0,202205,202206,21.668177625009545,interp,5.0,33.0,202205,202206,5,2,2,5.0,15851.0,15850.0,0.4827909887359199,85.0,empirical,,28.0,28.0,28.0,30.85178637688842
2022-05-16,22.320453965641303,interp,2.0,30.0,202205,202206,22.161162459724896,interp,2.0,30.0,202205,202206,22.07573701928108,exact,30.0,30.0,202206,202206,5,2,2,2.0,15921.0,15900.0,0.4514392991239049,85.0,empirical,,28.0,28.0,0.0,31.015690432016964
2022-05-17,19.886181605276263,interp,1.0,29.0,202205,202206,19.966528557353,interp,1.0,29.0,202205,202206,20.030738195075955,interp,29.0,64.0,202206,202207,5,2,2,1.0,16076.25,16050.0,0.3780976220275344,85.0,empirical,,28.0,28.0,35.0,31.35610654651471
2022-05-18,18.29251862579604,exact,7.0,7.0,202205W4,202205W4,19.163612132527856,interp,7.0,28.0,202205W4,202206,19.62235989892454,interp,28.0,63.0,202206,202207,5,3,2,7.0,16230.0,16200.0,0.6367989056087551,43.0,empirical,202205(d0):dte=0 < 1,0.0,21.0,35.0,31.69652266101246
2022-05-19,21.52575639013373,interp,6.0,27.0,202205W4,202206,21.410463148985176,interp,6.0,27.0,202205W4,202206,21.28574752936192,interp,27.0,62.0,202206,202207,6,2,2,6.0,15950.5,15950.0,0.6277310924369748,49.0,empirical,,21.0,21.0,35.0,31.091338457460907
2022-05-20,19.28972472067388,interp,5.0,26.0,202205W4,202206,19.91828496937392,interp,5.0,26.0,202205W4,202206,20.214041597867176,interp,26.0,61.0,202206,202207,6,2,2,5.0,16167.5,16150.0,0.5929411764705883,50.0,empirical,,21.0,21.0,35.0,31.431754571958656
2022-05-23,22.56032802142136,interp,2.0,23.0,202205W4,202206,21.918634822398865,interp,2.0,23.0,202205W4,202206,21.403679667093805,interp,23.0,58.0,202206,202207,6,2,2,2.0,16183.0,16150.0,0.5217647058823529,50.0,empirical,,21.0,21.0,35.0,31.494794593161945
2022-05-24,22.341817290553323,interp,1.0,22.0,202205W4,202206,22.15034280326235,interp,1.0,22.0,202205W4,202206,21.695848684425936,interp,22.0,57.0,202206,202207,6,2,2,1.0,15966.0,15950.0,0.4752941176470588,50.0,empirical,,21.0,21.0,35.0,31.14177047442353
2022-05-25,18.74750300016602,exact,7.0,7.0,202206W1,202206W1,20.11212441432629,interp,7.0,21.0,202206W1,202206,20.57142988636184,interp,21.0,56.0,202206,202207,6,3,2,7.0,16098.0,16050.0,0.6421340629274966,43.0,empirical,202205W4(d0):dte=0 < 1,0.0,14.0,35.0,31.38132255499603
2022-05-26,19.814761272428832,interp,6.0,20.0,202206W1,202206,20.84966913397339,interp,6.0,20.0,202206W1,202206,20.920440603272176,interp,20.0,55.0,202206,202207,6,2,2,6.0,15982.5,15950.0,0.5603254067584481,47.0,empirical,,14.0,14.0,35.0,30.99047442353565
2022-05-27,17.18958379215254,interp,5.0,19.0,202206W1,202206,18.958396494124425,interp,5.0,19.0,202206W1,202206,19.65038217573884,interp,19.0,54.0,202206,202207,6,2,2,5.0,16257.5,16250.0,0.6028785982478098,47.0,empirical,,14.0,14.0,35.0,31.64609064404983
2022-05-30,18.252276211700835,interp,2.0,16.0,202206W1,202206,18.5321911453082,interp,2.0,16.0,202206W1,202206,19.036751316883613,interp,16.0,51.0,202206,202207,6,2,2,2.0,16586.5,16550.0,0.4235294117647059,50.0,empirical,,14.0,14.0,35.0,32.41517890272993
2022-05-31,17.73577370205919,interp,1.0,15.0,202206W1,202206,17.69517184889941,interp,1.0,15.0,202206W1,202206,18.368991949238566,interp,15.0,50.0,202206,202207,6,2,2,1.0,16711.0,16700.0,0.375438596491228,57.0,empirical,,14.0,14.0,35.0,32.73037900874636
2022-06-01,16.751202629499183,exact,7.0,7.0,202206W2,202206W2,18.15786409078668,exact,14.0,14.0,202206,202206,18.882663945219573,interp,14.0,49.0,202206,202207,6,3,2,7.0,16631.5,16600.0,0.4816993464052287,45.0,empirical,202206W1(d0):dte=0 < 1,0.0,0.0,35.0,32.56647495361781
2022-06-02,17.211363571990322,interp,6.0,13.0,202206W2,202206,18.112989100100563,interp,13.0,48.0,202206,202207,18.70385332271688,interp,13.0,48.0,202206,202207,6,2,2,6.0,16556.5,16550.0,0.4981226533166458,47.0,empirical,,7.0,35.0,35.0,32.226058839120064
2022-06-06,18.063777368184432,interp,2.0,9.0,202206W2,202206,18.222706289128013,interp,9.0,44.0,202206,202207,18.427121497331573,interp,9.0,44.0,202206,202207,6,2,2,2.0,16630.0,16600.0,0.4105882352941176,50.0,empirical,,7.0,35.0,35.0,32.4530029154519
